ID,Responsable,Plataforma,Fecha_Recolección,Texto_Original,URL_Original,Usuario_ID_Anonimizado,Clase_Toxicidad,Subclase_Toxicidad,Grupos_Afectados,Lenguaje_Dialectal,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,Confianza_Clasificador,Notas_Etiquetador,Validado,Validador,Fecha_Validacion,Acuerdo_Validador,Razon_Desacuerdo,Cohen_Kappa,Listo_Entrenamiento
412,Cristian,X,2026-06-07,Quien es ese culero?,https://x.com/Salvadoreno05/status/2062322803483824510,USR_00000328,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: culero; jerga salvadoreña: culero).",No,,,,,,Sí
1115,Willian,Facebook,2026-07-14,PERO PARA DODNE ES LA RUTA NO DICEN,https://www.facebook.com/jfumana?comment_id=Y29tbWVudDoxMzk3NDEzMjkyNTYyOTI3Xzk3NTQ4MTM1ODg1OTIyNA==,USER_492,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.8,Pregunta informativa sobre ruta aérea.,NO,,,,N/A,,NO
990,Willian,X,2026-07-14,"Cuando harán una ley que los policías o soldados pueden proceder a la detención de cualquier mareros por solo ser mareros y que son decretado como terroristas, ya se sabe que estas son asecinos, extorcionadores etc. Por lo tanto se deben de sacar de las calles presos o muertos.",https://x.com/ElmerMezquita/status/1476648573328666625,USER_370,Amenazas/Violencia,Incitación a la Violencia (a grupo),Pandilleros/Mareros,Salvadoreño,NO,NO,SI,0.7,"Propuesta de ley para detención sin debido proceso por sola condición de marero, con resultado explícito de 'presos o muertos'.",NO,,,,N/A,,NO
007,Cristian,Facebook,2026-06-10,Osea q todas andaban de gorronas 🤣,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid0sb4sJdJkaDkRSts8byhDEA4Y8xVvvse1LDKGmyvBH6YFsmEgXMYvyVyKsiDFVosXl?comment_id=1802247973811993,USR_00000007,Discurso de Odio,Misoginia,Mujeres,General Español,Sí,Sí,No,0.86,Ataca o degrada a un grupo identificable mediante insulto o generalización. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: gorrona).,No,,,,,,Sí
1207,Willian,Facebook,2026-07-14,Gracias Presidente Bukele. Un gran der humano.,https://www.facebook.com/jose.rodriguez.567920?comment_id=Y29tbWVudDoxMzk4MTA1MjAyNDkzNzM2XzQ1MDIxNTIyMDAxMTE4NDU=,USER_573,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.8,"Agradecimiento político breve, sin agresión.",NO,,,,N/A,,NO
1162,Willian,Facebook,2026-07-14,Excelente asi es infinitas bendiciones mi querido presidente,https://www.facebook.com/alba.herrera.207358?comment_id=Y29tbWVudDoxMzk4MzEyOTc1ODA2MjkyXzEzOTAyMDY0MjMwMjI2Mjc=,USER_536,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.8,"Apoyo político positivo, sin agresión.",NO,,,,N/A,,NO
494,Cristian,X,2026-07-08,El hijo de puta de Oyarzabal cada que se pone la camisa de España,https://x.com/LiverpoolSalvi/status/2072767264139456512,USR_00000126,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: hijo de puta, puta).",No,,,,,,Sí
073,Cristian,X,2026-05-30,Se pasan 🤣 Dientes mierda que tiene así a de tener el cerebro el culero puto chacalin hijueputa,https://x.com/jeanhj98/status/2014110515031576686,USR_00000052,Acoso,Ataque personal,Persona Individual,Salvadoreño,Sí,Sí,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: hijueputa, culero, mierda, puto; jerga salvadoreña: hijueputa, chacalin, culero).",No,,,,,,Sí
120,Cristian,Facebook,2026-06-24,Al pelele ya no le alcanza para el financiamiento,https://www.facebook.com/ElSalvadorNT/posts/pfbid034MRKtpb2nyo7gjkB6Er7nydbt586vAqKcAg9Jk72cCLrHQLVooXkgvXxFWPwxpKUl?comment_id=2355440898313284,USR_00000007,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
281,Cristian,Facebook,2026-06-25,La pendeja no es ella sino los que le celebran y le regalan su dinero PENDEJOS,https://www.facebook.com/SivarNewsSV/posts/pfbid0294g3H4GRdtbzcVrW2VFryXr5p2y7LBfX5FUBDRK86tsHJcujtQ9M4PjSm5nX4mctl?comment_id=698988952803233,USR_00000197,Acoso,Ataque personal,Persona Individual,General Español,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: pendejos, pendeja, pendejo).",No,,,,,,Sí
94,Dressler,Facebook,7/9/2026,"Elvend Toodo  · 1dEspaña, son los Argentina, de Europa. En América todos los países a excepción de Argentina, están con el mejor, Francia. En Europa y el mundo, a excepción de los Argentina de Europa, también estarán con el mejor, Francia. Y como buen aficionado del fútbol que gane el mejor. O sea, Francia.LikeReply",https://www.facebook.com/elvend.toodo?comment_id=Y29tbWVudDoxMzQ5OTQ2OTQ3MTE1MzUwXzE5NDk5MzU2MzU3MjMyNzU=,USER_094,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.8,requiere verificacion y validacion,No,,,,,,NO
122,Dressler,Facebook,6/30/2026,"Ronald Enrique concuerdo contigo jajaja
Soy fanático de cristiano Ronaldo pero también soy conciente del talento puro se Messi. Digan lo que digan eh independendiente de todo.
Así como le dijo un jugador de Betis al entrenador una vez
""Messi es Messi que quiere que haga""
Además argentina jugó con la fé y la confianza de su 10 y el hizo lo suyo.
Hoy en día criticar quien es mejor o subestimar todos los records y títulos de estos 2 grandes jugadores da entender que no son amantes del fútbol hace 15 años si debatía por qué cada uno estaba en su momento pero hoy en día solo le doy gracias a dios por nacer en el momento indicado para disfrutar de estas 2 leyendas.
Y si argentina está dónde está es por culpa de los otros equipos que subestimanron al rival todos confiados con el marcador se le cerraban y algo que les gusta a los argentinos es tener la pelota y bombardear con cancha.",https://www.facebook.com/profile.php?comment_id=Y29tbWVudDoxNTQ0ODI0OTExMDA5MzU3XzE2OTU3NzMwMjE1MzUwMTg=,USER_122,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.72,requiere verificacion y validacion,No,,,,,,NO
176,Cristian,X,2026-06-02,Periodismo Basura al president lo elegimos los salvadoreños para gobernar nuestro país y ya,https://x.com/jerusal45045814/status/2034694993508495374,USR_00000128,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: basura).",No,,,,,,Sí
013,Cristian,X,2026-05-24,"Este año he hecho la pases con personas que en su mayoría, por mí culpa y mi carácter de mierda me enemisté sin razón alguna. Pero me siento en paz. Hay personas que sí merecen que les pida perdón, hay otras que solo me provocaron y merecen mi ira y venganza jajaja.",https://x.com/juandifiallos/status/1985775008719786055,USR_00000004,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,Sí,Sí,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
117,Dressler,X,6/12/2026,"Y si, también pasa en Perú y creo que se avergüenzan de ser o pertenecer, hemos sido maltratados y quizás sea su forma de querer ser parte de algún tipo de identidad ya que la propia fue disminuida.
Indios de Mierda  aún resuena en mi cabeza.",https://x.com/Sonia38415940/status/2077116413215379755,USER_117,Discurso de odio,Racismo,Personas indígenas,General Espa�ol,NO,NO,NO,0.86,requiere verificacion y validacion,No,,,,,,NO
448,Cristian,X,2026-06-28,la chucha tengo espasmos en el gemelo que cojones,https://x.com/999_sabrosura/status/2060466433989968160,USR_00000354,No Tóxico,No Aplica,Ninguno,General Español,No,No,No,0.80,"No hay insulto, amenaza ni ataque discriminatorio evidente. No se observan marcas dialectales suficientes; predomina español general.",No,,,,,,Sí
284,Cristian,X,2026-06-04,"Tu madre pandillero cerote, si arena y el fmln le dio todo el poder a tus hermanos delincuentes para q ellos decidieran quien vivía y quien no, ellos hacían lo q querían con el país mientras ustedes se lucraban $ de los asesinatos, decime quien les pueda creer a ustedes maje 🖕🤷",https://x.com/cortez902350709/status/2060493259994993063,USR_00000222,Lenguaje Ofensivo,Lenguaje vulgar,Pandillas,Salvadoreño,No,No,Sí,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: cerote, maje; jerga salvadoreña: cerote, maje).",No,,,,,,Sí
972,Willian,X,2026-07-14,¿Que se quemó el Penal de Mariona? Ya era hora que quedaran calcinados ese vergo de mareros cerotes.,https://x.com/Nacheto_/status/1492129440620552194,USER_352,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros/Mareros,Salvadoreño,NO,NO,NO,0.85,Celebración explícita de un incendio real en el Penal de Mariona (El Salvador) que calcinó a mareros.,NO,,,,N/A,,NO
116,Dressler,Facebook,6/7/2026,"3m
Kintsugi Escobar argentina y España tienen un nivel de juego parecido así que es complicado para ambos lados",https://www.facebook.com/debora.fran.560?comment_id=Y29tbWVudDoxNTQ0OTU4MjkwOTk2MDE5XzMzODYwNzI2NzE1OTYxMDU=,USER_116,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.78,requiere verificacion y validacion,No,,,,,,NO
728,Willian,X,2026-07-14,Esta mañana Salvador Vásquez en cabina de @RadioSonoraSv compartiendo la agenda cultural de las Casas de Cultura y otras dependencias del Ministerio de Cultura #ArteSv,https://x.com/culturasv/status/1014544337047379970,USER_131,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.85,"Difusión de agenda cultural institucional en radio, informativo.",NO,,,,N/A,,NO
153,Dressler,Facebook,7/8/2026,Zona Concacaf y será peor si Argentina llega a obtener el título el domingo.,https://www.facebook.com/leonardo.rivera.980967?comment_id=Y29tbWVudDoxNjA4MzQxMjIxMzAxNTUzXzEwNTk4NDI1MDY1ODk3NDA=,USER_153,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.78,requiere verificacion y validacion,No,,,,,,NO
172,Dressler,X,6/21/2026,"Me pregunto si estos indepes fascistas lloraban igual cuando los moros de mierda colapsaron calles enteras
puta espanya i puta selecció",https://x.com/tato_f1/status/2077277436475998510,USER_172,Discurso de odio,Islamofobia,Personas musulmanas,General Espa�ol,NO,NO,NO,0.71,requiere verificacion y validacion,No,,,,,,NO
313,Cristian,Facebook,2026-06-26,Hay si viejo sinvergüenza caron.cars.de.piedra ladrones del pueblo,https://www.facebook.com/groups/646041785557206/posts/3334925016668856/?comment_id=3335245353303489,USR_00000229,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: sinvergüenza).",No,,,,,,Sí
47,Dressler,Facebook,7/9/2026,"Nose Vk sí, hablan demasiado, hay que hablar es adentro de la cancha como lo hace Argentina.",https://www.facebook.com/cristian.hincapie.90?comment_id=Y29tbWVudDoxNTQ0NzUyNzY3NjgzMjM4XzIwNzEwMDM2OTcxNDQyNjI=,USER_047,Discurso de odio,Burla por nacionalidad,Personas argentinas,General Espa�ol,SI,SI,NO,0.71,requiere verificacion y validacion,No,,,,,,NO
1215,Willian,Facebook,2026-07-14,No solo es un mandato de 5 años y así lo recordará la gente como un gran presidente .,https://www.facebook.com/marina.najarro.928258?comment_id=Y29tbWVudDoxNTMwMTkyMDQyNDg2NTY0XzEwMDI5NjY0MTIzNzY4MjI=,USER_581,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.8,"Elogio político sobre legado presidencial, sin agresión.",NO,,,,N/A,,NO
445,Cristian,Facebook,2026-07-14,Que coma mierda este serote basura está mierda solo estupideces de estupideces se hace famoso y está basura tiene el nombre de gato Michi gato serote perro ambiento perate q pase esa onda de tiptot ya lo habían quitado y quedaste con el culo donde vas a trabajar maje,https://www.facebook.com/ElSalvadorNoticiasSV/posts/pfbid02swH6vNBoqntHuiKV2hswsQwba2HvygZ7qCcmV7mkMeM8WZ54KoYfngv5QibrWKocl?comment_id=1795208077706033,USR_00000077,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: basura, mierda, culo, maje, cerote; jerga salvadoreña: perro, maje).",No,,,,,,Sí
1013,Willian,Facebook,2026-07-14,Vamos Francia,https://www.facebook.com/elena.gutierrez.10048?comment_id=Y29tbWVudDoxNTMxMDQ3ODE5MDY3NjUzXzk5NjY1ODI4MzE5MTE5MQ==,USER_392,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Apoyo deportivo simple, limpio.",NO,,,,N/A,,NO
525,Willian,X,2026-07-13,"Esta iniciativa impulsa el crecimiento de emprendimientos locales, fortaleciendo la economía y generando más oportunidades de empleo. ¡Seguimos apoyando el desarrollo empresarial en El Salvador! 
Más 
https://
shorturl.at/cWysS
#EmprendimientoSV #ReactivaciónEconómica #PNUDSV",https://x.com/PNUDSV/status/1893009629568774379,USER_018,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Programa de cooperación (PNUD) para emprendimientos locales, institucional no partidista.",NO,,,,N/A,,NO
215,Cristian,X,2026-06-02,Cerote en el salvador significa (pedazo de mierda) dicho entre amigos no tanto como insulto,https://x.com/Elmejor7180/status/2060893217940222279,USR_00000161,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,Salvadoreño,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: cerote, mierda; jerga salvadoreña: cerote).",No,,,,,,Sí
425,Cristian,X,2026-06-07,"UNA MIERDA PARA SV, PASO #SV",https://x.com/Misay40/status/2061960997691089210,USR_00000338,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,No,No,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. No se observan marcas dialectales suficientes; predomina español general. Evidencia léxica (obscenidad: mierda).",No,,,,,,Sí
960,Willian,X,2026-07-14,"A mi el corona virus me vale verga, pero va matar varias nanas de mareros y por eso lo respeto.",https://x.com/PNDjada/status/1240470691788488705,USER_341,Amenazas/Violencia,Incitación a la Violencia (a grupo),Familiares de mareros,Salvadoreño,NO,NO,NO,0.75,Respeto/aprobación explícita hacia el virus por matar a familiares de mareros.,NO,,,,N/A,,NO
519,Cristian,X,2026-07-08,"siempre te encuentro ofendiendo a méxico JAJJAJAJAJ, te duele que ya no seas parte de nuestra nación? o por qué tienes que andar chupándole la verga a estados unidos puto “salvadoreño”",https://x.com/g4elOx/status/2074544882945839187,USR_00000400,Acoso,Ataque personal,Persona Individual,Salvadoreño,Sí,Sí,Sí,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: verga, puto; jerga salvadoreña: verga).",No,,,,,,Sí
529,Willian,X,2026-07-13,"Que alegría siento al ver a nuestra #diásporaSV de primera generación, sentirse orgullosos por representar a nuestra #SelectaSV femenina sub-17 , mucha suerte Briana. 
Gracias 
@VicPerez2010
, por apoyarnos a brindar el detalle  a nuestra compatriota  ¡#seguimos! 
https://
t.co/wfRylDpGJN",https://x.com/FedeGuerreroSV/status/1615488507044106246,USER_022,No Tóxico,N/A,N/A,Español Estándar,NO,NO,NO,0.9,"Orgullo por diáspora salvadoreña representando al país, positivo.",NO,,,,N/A,,NO
952,Willian,X,2026-07-14,"Todo es percepción, no? Lo que tienen que hacer es aprobar la pena de muerte y dejar vacias las cárceles para refullear con los que aún estén afuera. Y claro, pónganse a trabajar que para eso les pagamos. El día que se arme una guerra civil contra uds los políticos y mareros...",https://x.com/DiinBC/status/1882111231814979636,USER_333,Amenazas/Violencia,Amenaza Explícita Directa,Pandilleros y políticos,Salvadoreño,NO,NO,SI,0.7,Llamado a pena de muerte y advertencia de guerra civil contra políticos y mareros.,NO,,,,N/A,,NO
106,Dressler,X,7/8/2026,Porque son unos negros de mierda resentidos,https://x.com/Alebersa74/status/2077547125529866385,USER_106,Discurso de odio,Racismo,Personas negras,General Espa�ol,NO,NO,NO,0.8,requiere verificacion y validacion,No,,,,,,NO
60,Dressler,X,5/29/2026,"Putos venezolanos de mierda, muertos de hambre e inservibles",https://x.com/dredovalda/status/2071083809723064594,USER_060,Discurso de odio,Xenofobia,Personas venezolanas,General Espa�ol,NO,NO,NO,0.7,requiere verificacion y validacion,No,,,,,,NO
1129,Willian,Facebook,2026-07-14,"Bendiciones para este gran hombre y médico, está siendo avisado por decir la verdad.",https://www.facebook.com/maricarmen.pereiramolina?comment_id=Y29tbWVudDoxNDc2ODI2ODg3NzkyMTU3XzE0Nzg1OTIwOTczMzgwNzk=,USER_506,No Tóxico,N/A,N/A,Español Estándar,NO,NO,SI,0.8,"Mensaje de apoyo y bendición, positivo.",NO,,,,N/A,,NO
314,Cristian,X,2026-06-07,Jajaja murió igual de pobre antes que el salvador de las galaxias engañara a tanto pendejo...,https://x.com/Augusto04474384/status/2059424212477993324,USR_00000245,Lenguaje Ofensivo,Lenguaje vulgar,Ninguno,General Español,Sí,Sí,No,0.82,"Usa insultos, burlas o vulgarismos sin ataque claro a característica protegida. Menciona El Salvador, pero no basta para inferir dialecto local. Evidencia léxica (obscenidad: pendejo).",No,,,,,,Sí
1185,Willian,Facebook,2026-07-14,Si clasifican 80 El Salvador será el 81,https://www.facebook.com/jose.luis.nunfio.escobar?comment_id=Y29tbWVudDoxNTMwOTMxNTI1NzQ1OTQ5XzEzNTU0ODMwMDkzNTY5NTI=,USER_557,No Tóxico,N/A,N/A,Español Estándar,NO,SI,NO,0.75,"Broma sobre expansión hipotética de clasificatorias mundialistas, limpio.",NO,,,,N/A,,NO
349,Cristian,Facebook,2026-06-26,puta ya aburren con esta cerotaaaa coman mierdaaaa si la pndeja pisando andaba bien feliz y el cerote del marido preocupado a la berga ya apareció ni modo regreso con el pendejo y arrepentidaaa digoooo vaaaa,https://www.facebook.com/permalink.php?story_fbid=pfbid0gGwa7heoitAJ5ZWQDSB8wc3ckT5Z4rLR9rec7xeY4zGFSCeiSCTDJg5ArZ1FvuL7l&id=100076242561758&comment_id=1380119537125212,USR_00000265,Acoso,Ataque personal,Persona Individual,Salvadoreño,No,No,No,0.84,"Insulta o ridiculiza a una persona identificable. Usa voseo, caliche o léxico registrado como salvadoreñismo. Evidencia léxica (obscenidad: pendejo, cerote, puta, mierda; jerga salvadoreña: cerote).",No,,,,,,Sí
